database_inspire,retention_target,mechanism,strength,method,evaluation_target_inspire,metric_inspire,n_replicates_inspire,mean_inspire,sd_inspire,q025_inspire,q975_inspire,truth_inspire,bias_inspire,rmse_inspire,database_mimic,evaluation_target_mimic,metric_mimic,n_replicates_mimic,mean_mimic,sd_mimic,q025_mimic,q975_mimic,truth_mimic,bias_mimic,rmse_mimic
INSPIRE,0.55,MCAR,strong,recalibration_intercept_slope_truth,full,oe,300,1.0107933119125987,0.0755225063001332,0.8858469588685156,1.1806932553759428,1.0,0.0107933119125986,0.0761651651130847,MIMIC,full,oe,300,1.1191496611090974,0.026433162007313,1.0716998158161233,1.173737147738592,1.0,0.1191496611090974,0.1220369810997411
INSPIRE,0.55,MCAR,strong,recalibration_intercept_truth,full,oe,300,0.9926059253462848,0.0733899280289829,0.8721897399070325,1.1529036047282115,1.0,-0.0073940746537153,0.0736396650655316,MIMIC,full,oe,300,1.1237155469544495,0.0262886707582664,1.0777483239342565,1.177422328723562,1.0,0.1237155469544495,0.1264686803960082
INSPIRE,0.55,MCAR,strong,reference_10pct_recalibration,full_heldout,oe,300,1.095307304837056,0.338171720952413,0.633732138969071,1.7481060943345217,1.0,0.095307304837056,0.3508025011755862,MIMIC,full_heldout,oe,300,1.0159321372768138,0.1245429587544348,0.806410811128949,1.2781429642601096,1.0,0.0159321372768137,0.1253518185412497
INSPIRE,0.55,MCAR,weak,AIPW_design_probability,reconstructed,oe,300,1.545622660765303,0.131939645363362,1.3250696797312511,1.830065717620564,1.7981835040786758,-0.2525608433133728,0.284845612031693,MIMIC,reconstructed,oe,300,0.8463637543300828,0.0205252582269864,0.8074570958554762,0.8903435485450322,1.014641724383521,-0.1682779700534382,0.1695209637277134
INSPIRE,0.55,MCAR,weak,IPAW_design_probability_truncated99,reconstructed,oe,300,1.5455327052275067,0.1304683433929337,1.3272236709314278,1.823684510139724,1.7981835040786758,-0.252650798851169,0.2842493180743587,MIMIC,reconstructed,oe,300,0.846570217253734,0.0202080155666027,0.8074235874978692,0.8901294127189504,1.014641724383521,-0.168071507129787,0.1692779790434686
INSPIRE,0.55,MCAR,weak,IPAW_design_probability_untruncated,reconstructed,oe,300,1.5455327052275067,0.1304683433929337,1.3272236709314278,1.823684510139724,1.7981835040786758,-0.252650798851169,0.2842493180743587,MIMIC,reconstructed,oe,300,0.8463184808536105,0.0201985228296531,0.8072924050611519,0.8898669200997186,1.014641724383521,-0.1683232435299105,0.1695267964143563
INSPIRE,0.55,MCAR,weak,naive,reconstructed,oe,300,1.812402837671245,0.1281968152902832,1.5827842700408434,2.095916544206754,1.7981835040786758,0.0142193335925695,0.1287704604592445,MIMIC,reconstructed,oe,300,0.9071715447709552,0.0199241543202289,0.8684047373489456,0.947169462057398,1.014641724383521,-0.1074701796125657,0.1092954170657773
INSPIRE,0.55,MCAR,weak,recalibration_intercept_slope_truth,full,oe,300,1.0122832978809175,0.0724432042867411,0.876138784203964,1.1500430501387016,1.0,0.0122832978809175,0.0733580524641802,MIMIC,full,oe,300,1.115229277873059,0.024644253354333,1.0685973521300485,1.1638770412952752,1.0,0.115229277873059,0.1178265727179622
INSPIRE,0.55,MCAR,weak,recalibration_intercept_truth,full,oe,300,0.9939659553797602,0.0699684666121034,0.8580842515790627,1.1318864605332055,1.0,-0.0060340446202398,0.0701118919546552,MIMIC,full,oe,300,1.1192832131241544,0.0248151824402075,1.0691640323945657,1.168828153374101,1.0,0.1192832131241543,0.1218286730145989
INSPIRE,0.55,MCAR,weak,reference_10pct_recalibration,full_heldout,oe,300,1.0928066319978476,0.3482408696986029,0.6372997062291236,2.0377109834482483,1.0,0.0928066319978475,0.3598340384957049,MIMIC,full_heldout,oe,300,1.0091119091874563,0.1125359069149559,0.8122585536666307,1.2253494155152505,1.0,0.0091119091874563,0.1127170918704353
INSPIRE,0.55,history_MAR,strong,AIPW_design_probability,reconstructed,oe,300,1.4811327650061754,0.1082963466539772,1.2720244824619242,1.6889339147803035,1.7981835040786758,-0.3170507390725003,0.3349778741688598,MIMIC,reconstructed,oe,300,0.8160861198147524,0.0229798921402927,0.7656939306839813,0.8602565500570833,1.014641724383521,-0.1985556045687686,0.1998765701551154
INSPIRE,0.55,history_MAR,strong,IPAW_design_probability_truncated99,reconstructed,oe,300,1.479398281153655,0.1092300427047527,1.269548966644746,1.6953600958712045,1.7981835040786758,-0.3187852229250207,0.336920539460775,MIMIC,reconstructed,oe,300,0.8209583222379977,0.0216851503425146,0.7744348029255657,0.86398010315596,1.014641724383521,-0.1936834021455233,0.1948895546873255
INSPIRE,0.55,history_MAR,strong,IPAW_design_probability_untruncated,reconstructed,oe,300,1.4771046921942703,0.1091262690113945,1.2683079066585334,1.6937987434881587,1.7981835040786758,-0.3210788118844054,0.3390581821568202,MIMIC,reconstructed,oe,300,0.8192424541743596,0.0216720424634009,0.7729821636656234,0.8614735373483504,1.014641724383521,-0.1953992702091614,0.1965934552099669
INSPIRE,0.55,history_MAR,strong,naive,reconstructed,oe,300,2.157806264222568,0.1256267156587559,1.899724785906316,2.39110782259245,1.7981835040786758,0.3596227601438919,0.3808647980518715,MIMIC,reconstructed,oe,300,0.9904092488769108,0.0225633164846929,0.9404319236221016,1.0341285874046946,1.014641724383521,-0.0242324755066102,0.0330850284740836
INSPIRE,0.55,history_MAR,strong,recalibration_intercept_slope_truth,full,oe,300,0.8474300770334163,0.0526484984545604,0.7569856969396953,0.9679353884091888,1.0,-0.1525699229665836,0.1613697810483239,MIMIC,full,oe,300,1.01971137128673,0.0233812671814181,0.9777615157351112,1.0720558391149309,1.0,0.01971137128673,0.030551588079217
INSPIRE,0.55,history_MAR,strong,recalibration_intercept_truth,full,oe,300,0.8317709492428604,0.0508142013192455,0.7439973325461225,0.9444214406223816,1.0,-0.1682290507571395,0.1757113816200931,MIMIC,full,oe,300,1.025148483178205,0.0234778645550096,0.981455467172102,1.0788517454569928,1.0,0.0251484831782049,0.0343775939115526
INSPIRE,0.55,history_MAR,strong,reference_10pct_recalibration,full_heldout,oe,300,1.0415772983979403,0.3042593780558573,0.6376287318760182,1.8279636497376903,1.0,0.0415772983979403,0.306584183621006,MIMIC,full_heldout,oe,300,1.0121252914808432,0.1119526116665694,0.830592142349829,1.2705058468811747,1.0,0.0121252914808431,0.1124216704863045
INSPIRE,0.55,history_MAR,weak,AIPW_design_probability,reconstructed,oe,300,1.510590648759202,0.1135533491981689,1.3051011966784347,1.756479908894298,1.7981835040786758,-0.2875928553194737,0.3091294750335992,MIMIC,reconstructed,oe,300,0.8320060350168296,0.0205628210593418,0.7924580065729785,0.8717863800378768,1.014641724383521,-0.1826356893666915,0.183785786197769
INSPIRE,0.55,history_MAR,weak,IPAW_design_probability_truncated99,reconstructed,oe,300,1.5107523192762922,0.1156950100854247,1.3136326826611764,1.7597804434849007,1.7981835040786758,-0.2874311848023836,0.3097699203780762,MIMIC,reconstructed,oe,300,0.8340277847447309,0.019779284970918,0.7946669147608034,0.872165084704728,1.014641724383521,-0.1806139396387901,0.181690151738499
INSPIRE,0.55,history_MAR,weak,IPAW_design_probability_untruncated,reconstructed,oe,300,1.5099243358183398,0.1156574437911573,1.312713363547237,1.7585936830612596,1.7981835040786758,-0.2882591682603359,0.310524400935092,MIMIC,reconstructed,oe,300,0.8332162452068917,0.0197713759163525,0.793777674562288,0.8713512439017773,1.014641724383521,-0.1814254791766293,0.182496051397676
INSPIRE,0.55,history_MAR,weak,naive,reconstructed,oe,300,2.0404491403002982,0.1243031319640017,1.819103512083136,2.290378461188219,1.7981835040786758,0.2422656362216224,0.2721991970620183,MIMIC,reconstructed,oe,300,0.9548311128380982,0.0201139247067285,0.9140419115733328,0.9958136933113386,1.014641724383521,-0.0598106115454228,0.063091446757769
INSPIRE,0.55,history_MAR,weak,recalibration_intercept_slope_truth,full,oe,300,0.8977313314227194,0.056967623005142,0.7915905175646591,1.012609191877916,1.0,-0.1022686685772805,0.1170186862991952,MIMIC,full,oe,300,1.0583223435413287,0.0225667573336113,1.01753122447669,1.104896974677912,1.0,0.0583223435413287,0.0625224500819637
INSPIRE,0.55,history_MAR,weak,recalibration_intercept_truth,full,oe,300,0.880124688148804,0.0551944588956085,0.778769759872151,0.9866887918977536,1.0,-0.119875311851196,0.1319331797662156,MIMIC,full,oe,300,1.0631994872243664,0.0226759403607281,1.018090780772502,1.1112475074655084,1.0,0.0631994872243664,0.0671316576767524
INSPIRE,0.55,history_MAR,weak,reference_10pct_recalibration,full_heldout,oe,300,1.044701892405956,0.3209493861832837,0.618340040839765,1.8479928254676672,1.0,0.0447018924059561,0.3235172421697626,MIMIC,full_heldout,oe,300,1.0211343020435757,0.1138780981234236,0.8308261768152198,1.2589212830185157,1.0,0.0211343020435756,0.1156358618723872
INSPIRE,0.55,mixed_MNAR,strong,AIPW_design_probability,reconstructed,oe,300,1.670405541781983,0.076087385075247,1.5117741905251312,1.813697844744172,1.7981835040786758,-0.1277779622966928,0.1486512703692503,MIMIC,reconstructed,oe,300,0.8912741706843396,0.0191038389493095,0.8515354387415927,0.9297294845769004,1.014641724383521,-0.1233675536991815,0.1248330623116846
INSPIRE,0.55,mixed_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,oe,300,1.6808688433293606,0.0842691578990694,1.517601459602881,1.847785855305228,1.7981835040786758,-0.1173146607493151,0.1443618704154081,MIMIC,reconstructed,oe,300,0.8958177731332163,0.0185956299246804,0.8565315585734773,0.9330034835149283,1.014641724383521,-0.1188239512503047,0.1202654405257642
INSPIRE,0.55,mixed_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,oe,300,1.6688179302119015,0.0832556285975849,1.505722786892236,1.833830910098654,1.7981835040786758,-0.129365573866774,0.1537655565986138,MIMIC,reconstructed,oe,300,0.8918229301715886,0.0185380969359956,0.8525921784920637,0.9291744469364314,1.014641724383521,-0.1228187942119324,0.1242053610472913
INSPIRE,0.55,mixed_MNAR,strong,naive,reconstructed,oe,300,2.494222535660064,0.1001256739679902,2.285141526292286,2.6881647597196743,1.7981835040786758,0.6960390315813878,0.7031799676495876,MIMIC,reconstructed,oe,300,1.067656168301364,0.0191350594239814,1.0299125895298298,1.1067264142331643,1.014641724383521,0.0530144439178428,0.0563512312324543
INSPIRE,0.55,mixed_MNAR,strong,recalibration_intercept_slope_truth,full,oe,300,0.6928501218045406,0.0371213959341194,0.629016008619772,0.7765844636695622,1.0,-0.3071498781954593,0.30937752404594,MIMIC,full,oe,300,0.9127163465849268,0.0183769783102947,0.8745705539921714,0.9508876908580348,1.0,-0.0872836534150731,0.089190939978193
INSPIRE,0.55,mixed_MNAR,strong,recalibration_intercept_truth,full,oe,300,0.7076928032585673,0.0298952055566771,0.6538563269246801,0.7717721422986963,1.0,-0.2923071967414327,0.2938268903698111,MIMIC,full,oe,300,0.9488541854416735,0.017690357611498,0.9138728504712332,0.9858728407670364,1.0,-0.0511458145583264,0.0541091483646651
INSPIRE,0.55,mixed_MNAR,strong,reference_10pct_recalibration,full_heldout,oe,300,1.1108147866380214,0.361891612068917,0.6339925936998964,2.037322965946583,1.0,0.1108147866380213,0.377900653647468,MIMIC,full_heldout,oe,300,1.009184556052371,0.1164818174570841,0.7977881478112407,1.2249772707398343,1.0,0.0091845560523706,0.1166496599023085
INSPIRE,0.55,mixed_MNAR,weak,AIPW_design_probability,reconstructed,oe,300,1.6222097351047402,0.0920802988303799,1.4527758442033918,1.8003187399327465,1.7981835040786758,-0.1759737689739355,0.1985378709335034,MIMIC,reconstructed,oe,300,0.8695920544119579,0.0190689936722446,0.8299337595399618,0.9071446813711586,1.014641724383521,-0.1450496699715632,0.1462936129505749
INSPIRE,0.55,mixed_MNAR,weak,IPAW_design_probability_truncated99,reconstructed,oe,300,1.623977149847684,0.0931584709116396,1.4497097122741442,1.8009320416892962,1.7981835040786758,-0.1742063542309917,0.1974776600564559,MIMIC,reconstructed,oe,300,0.8712291949128382,0.0186195242500302,0.8335844416845237,0.9082548865329894,1.014641724383521,-0.1434125294706828,0.1446121871427136
INSPIRE,0.55,mixed_MNAR,weak,IPAW_design_probability_untruncated,reconstructed,oe,300,1.6220085408654523,0.0930489754795034,1.4474900169764409,1.7993018400986034,1.7981835040786758,-0.1761749632132232,0.1991654315592269,MIMIC,reconstructed,oe,300,0.8699165335402907,0.0185916954593419,0.8324661847277951,0.9069978030480076,1.014641724383521,-0.1447251908432303,0.1459105199572513
INSPIRE,0.55,mixed_MNAR,weak,naive,reconstructed,oe,300,2.2505317144891204,0.1041535614020617,2.0465884732399493,2.4515031045576623,1.7981835040786758,0.4523482104104446,0.4641451367116636,MIMIC,reconstructed,oe,300,0.990795722568002,0.0190942492400631,0.951650420229931,1.029963388042734,1.014641724383521,-0.0238460018155189,0.0305287873235615
INSPIRE,0.55,mixed_MNAR,weak,recalibration_intercept_slope_truth,full,oe,300,0.8053692105282155,0.0429697374316643,0.7308106006386583,0.8917284018570006,1.0,-0.1946307894717844,0.199302252581951,MIMIC,full,oe,300,1.007157698923532,0.0203778133411032,0.9662532654742516,1.0478401826098238,1.0,0.007157698923532,0.021566264075856
INSPIRE,0.55,mixed_MNAR,weak,recalibration_intercept_truth,full,oe,300,0.7909861594304722,0.0382945202790398,0.7209512613646915,0.8730152782946513,1.0,-0.2090138405695277,0.2124814523640775,MIMIC,full,oe,300,1.0246916451398544,0.0202418547890197,0.9845316794002116,1.0679333247430387,1.0,0.0246916451398544,0.0319068056908646
INSPIRE,0.55,mixed_MNAR,weak,reference_10pct_recalibration,full_heldout,oe,300,1.066310399823667,0.2940229896193177,0.6026886872066124,1.6627442112223365,1.0,0.0663103998236669,0.3009292649245673,MIMIC,full_heldout,oe,300,1.0140997345616445,0.1118261729921463,0.8185517978181934,1.2323029886093049,1.0,0.0140997345616442,0.1125264939361305
INSPIRE,0.55,outcome_MNAR,strong,AIPW_design_probability,reconstructed,oe,300,1.7857240562516663,0.0434620895520827,1.6955128392965562,1.868791855473672,1.7981835040786758,-0.0124594478270092,0.0451430455067716,MIMIC,reconstructed,oe,300,0.9754842998053174,0.0185120411582102,0.9367009699237364,1.0088854848651845,1.014641724383521,-0.0391574245782037,0.0432996218060641
INSPIRE,0.55,outcome_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,oe,300,1.790001919357317,0.0628237611095085,1.6725777467369831,1.9203846094338335,1.7981835040786758,-0.0081815847213591,0.0632503534005744,MIMIC,reconstructed,oe,300,0.977940107288243,0.0180590150619252,0.941493454632373,1.011275298004296,1.014641724383521,-0.036701617095278,0.0408907034544352
INSPIRE,0.55,outcome_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,oe,300,1.787752150813477,0.062855005206714,1.6703458275737748,1.9180517527475116,1.7981835040786758,-0.0104313532651987,0.0636112854626779,MIMIC,reconstructed,oe,300,0.9757766494368694,0.0180814587659168,0.938488208524894,1.0091047142395675,1.014641724383521,-0.0388650749466517,0.0428525775717407
INSPIRE,0.55,outcome_MNAR,strong,naive,reconstructed,oe,300,3.4064684791627307,0.0928703940302986,3.226063729476323,3.5959624726987136,1.7981835040786758,1.6082849750840549,1.6109552201933393,MIMIC,reconstructed,oe,300,1.3994236325086284,0.0206546466654834,1.354859429263895,1.4376021434098385,1.014641724383521,0.3847819081251074,0.3853340228959524
INSPIRE,0.55,outcome_MNAR,strong,recalibration_intercept_slope_truth,full,oe,300,0.526519331098511,0.0146884524142684,0.4986392005755233,0.5542790144917332,1.0,-0.473480668901489,0.473707689708481,MIMIC,full,oe,300,0.7159974791449288,0.01047894549675,0.6963829476006308,0.7400788809465675,1.0,-0.2840025208550711,0.2841951338835634
INSPIRE,0.55,outcome_MNAR,strong,recalibration_intercept_truth,full,oe,300,0.5193745348978253,0.0142028515465599,0.4919645726624349,0.5468755518526344,1.0,-0.4806254651021747,0.4808345726894318,MIMIC,full,oe,300,0.7220777318337444,0.0107322147869665,0.7020418728416948,0.7453707892134539,1.0,-0.2779222681662556,0.2781287177587545
INSPIRE,0.55,outcome_MNAR,strong,reference_10pct_recalibration,full_heldout,oe,300,1.07217679875454,0.4005358451248164,0.6048134325556951,1.9685740326213377,1.0,0.0721767987545398,0.4063295341192147,MIMIC,full_heldout,oe,300,1.008833244400446,0.1097417700029323,0.8161178673178675,1.260758978279861,1.0,0.0088332444004459,0.109914230666779
INSPIRE,0.55,outcome_MNAR,weak,AIPW_design_probability,reconstructed,oe,300,1.7196227827817498,0.0735628461523787,1.5849515367294449,1.8538237447986607,1.7981835040786758,-0.0785607212969259,0.1075418102737333,MIMIC,reconstructed,oe,300,0.9229173457055084,0.0170575452038746,0.8899789046965374,0.9545813014202432,1.014641724383521,-0.0917243786780125,0.0932917554025456
INSPIRE,0.55,outcome_MNAR,weak,IPAW_design_probability_truncated99,reconstructed,oe,300,1.7219614342420977,0.0856113675486996,1.5721113249807182,1.888984664513412,1.7981835040786758,-0.0762220698365783,0.1145193396893538,MIMIC,reconstructed,oe,300,0.9240597108942916,0.0164996052618193,0.8919063233765263,0.9547571684901276,1.014641724383521,-0.0905820134892293,0.0920675332838861
INSPIRE,0.55,outcome_MNAR,weak,IPAW_design_probability_untruncated,reconstructed,oe,300,1.721106387499705,0.0855620664233493,1.5711353407223576,1.888077845681946,1.7981835040786758,-0.0770771165789707,0.1150536666954156,MIMIC,reconstructed,oe,300,0.9229980837242407,0.0164817318493032,0.8907537474097253,0.9535388741659412,1.014641724383521,-0.0916436406592802,0.093109069732351
INSPIRE,0.55,outcome_MNAR,weak,naive,reconstructed,oe,300,2.928101985823349,0.1194632426280606,2.6920967875204,3.145218015340693,1.7981835040786758,1.1299184817446732,1.136195260583731,MIMIC,reconstructed,oe,300,1.1819156557523087,0.018745640994605,1.1461278894887723,1.217400120843167,1.014641724383521,0.1672739313687876,0.1683175446638906
INSPIRE,0.55,outcome_MNAR,weak,recalibration_intercept_slope_truth,full,oe,300,0.6179343801096371,0.025863141181926,0.5724452396737593,0.6752603307932907,1.0,-0.3820656198903629,0.3829370839973988,MIMIC,full,oe,300,0.8513505831749967,0.0132600049382116,0.8278200455137111,0.87758473106346,1.0,-0.1486494168250033,0.1492376988596999
INSPIRE,0.55,outcome_MNAR,weak,recalibration_intercept_truth,full,oe,300,0.608076375862581,0.0252362978236567,0.5633480044979439,0.6576859480243081,1.0,-0.391923624137419,0.3927325743841819,MIMIC,full,oe,300,0.8573901895236423,0.0138166695032422,0.8320923524026077,0.8851559837763087,1.0,-0.1426098104763576,0.1432753365577758
INSPIRE,0.55,outcome_MNAR,weak,reference_10pct_recalibration,full_heldout,oe,300,1.073070975411584,0.3249166810884789,0.6396093949140647,1.8964828729060192,1.0,0.0730709754115841,0.332503104143386,MIMIC,full_heldout,oe,300,1.005178769660593,0.1122525215969077,0.8265291926986612,1.2294304779023295,1.0,0.0051787696605929,0.1121848749373647
INSPIRE,0.55,risk_MAR,strong,AIPW_design_probability,reconstructed,oe,300,1.6297744905169838,0.1378881349142866,1.3933273631896237,1.9162978599696012,1.7981835040786758,-0.168409013561692,0.2175117387019121,MIMIC,reconstructed,oe,300,0.8696024515528008,0.035430170673691,0.813152189640709,0.950529597593643,1.014641724383521,-0.1450392728307202,0.1492899974342478
INSPIRE,0.55,risk_MAR,strong,IPAW_design_probability_truncated99,reconstructed,oe,300,1.671275936300807,0.1424295363194243,1.413382484466534,1.9855239887913376,1.7981835040786758,-0.1269075677778688,0.1905887798360824,MIMIC,reconstructed,oe,300,0.8810910897653799,0.0249467169092518,0.8364339168576097,0.9352827845574077,1.014641724383521,-0.1335506346181412,0.1358529949216313
INSPIRE,0.55,risk_MAR,strong,IPAW_design_probability_untruncated,reconstructed,oe,300,1.630571005390646,0.1410274428002801,1.3866515737572205,1.9526789724016709,1.7981835040786758,-0.1676124986880296,0.218898135077685,MIMIC,reconstructed,oe,300,0.8698392218397593,0.0347286048038397,0.8141375495206841,0.949800400021983,1.014641724383521,-0.1448025025437618,0.1488953339807934
INSPIRE,0.55,risk_MAR,strong,naive,reconstructed,oe,300,1.9486051669598716,0.0899005763364685,1.764394070168198,2.1181290455126094,1.7981835040786758,0.1504216628811956,0.1751623530066356,MIMIC,reconstructed,oe,300,0.9338454441056516,0.0172399704662361,0.9019594364069856,0.96766969376409,1.014641724383521,-0.0807962802778694,0.0826091082537378
INSPIRE,0.55,risk_MAR,strong,recalibration_intercept_slope_truth,full,oe,300,0.9310191995820696,0.0687345154710069,0.8135573013100986,1.0848240693951692,1.0,-0.0689808004179305,0.0972986964520886,MIMIC,full,oe,300,1.053170694334508,0.0265467086664613,0.9967722758409302,1.0999472245871218,1.0,0.053170694334508,0.0594096068373253
INSPIRE,0.55,risk_MAR,strong,recalibration_intercept_truth,full,oe,300,0.909918055787616,0.044546449795686,0.8340371177686883,1.0118912085379932,1.0,-0.0900819442123839,0.1004615759474799,MIMIC,full,oe,300,1.0897851759096486,0.0208609143880406,1.0514461206834205,1.1284478229468902,1.0,0.0897851759096486,0.0921688937209007
INSPIRE,0.55,risk_MAR,strong,reference_10pct_recalibration,full_heldout,oe,300,1.0557651383619544,0.3223588461696556,0.6365633805655075,1.813293893898679,1.0,0.0557651383619544,0.326616889144882,MIMIC,full_heldout,oe,300,1.0196748707248997,0.1170180893982824,0.7966575611516936,1.2429559600563072,1.0,0.0196748707248997,0.1184680955938961
INSPIRE,0.55,risk_MAR,weak,AIPW_design_probability,reconstructed,oe,300,1.5957648683401722,0.1228596889464358,1.3638718381271024,1.832016110371228,1.7981835040786758,-0.2024186357385036,0.2366801475656374,MIMIC,reconstructed,oe,300,0.8615817805832686,0.0232193786939066,0.8180193751002928,0.905071417098356,1.014641724383521,-0.1530599438002524,0.1548053255261083
INSPIRE,0.55,risk_MAR,weak,IPAW_design_probability_truncated99,reconstructed,oe,300,1.6008238985409953,0.125264279022481,1.366544414695824,1.8493062532551097,1.7981835040786758,-0.1973596055376805,0.2336442802602866,MIMIC,reconstructed,oe,300,0.8639615193533454,0.0226318891460493,0.8214285243344646,0.9057383863103186,1.014641724383521,-0.1506802050301756,0.1523647572534423
INSPIRE,0.55,risk_MAR,weak,IPAW_design_probability_untruncated,reconstructed,oe,300,1.5951480871131176,0.1248582868128815,1.3603065428313326,1.844139712418971,1.7981835040786758,-0.2030354169655581,0.2382456862616258,MIMIC,reconstructed,oe,300,0.861583215213542,0.0229719817818863,0.8181754973202927,0.9046188090961372,1.014641724383521,-0.1530585091699791,0.1547671158111457
INSPIRE,0.55,risk_MAR,weak,naive,reconstructed,oe,300,1.897420031918037,0.1025814447285605,1.6911237022076544,2.092351815179144,1.7981835040786758,0.0992365278393612,0.1426035229258697,MIMIC,reconstructed,oe,300,0.9164619946351232,0.0190978183974625,0.8817659386545387,0.9525314483034204,1.014641724383521,-0.0981797297483978,0.1000138502681125
INSPIRE,0.55,risk_MAR,weak,recalibration_intercept_slope_truth,full,oe,300,0.9724424892728036,0.0686859344156305,0.8565483839616334,1.1177639678544071,1.0,-0.0275575107271962,0.0739016111150901,MIMIC,full,oe,300,1.085656867244909,0.0257202442288552,1.033573915793495,1.13329603066078,1.0,0.0856568672449089,0.0894227307019488
INSPIRE,0.55,risk_MAR,weak,recalibration_intercept_truth,full,oe,300,0.9386684332116824,0.0537095632527589,0.8440248565478087,1.060775370040839,1.0,-0.0613315667883176,0.0814657139265509,MIMIC,full,oe,300,1.1100757339020584,0.0238275955594224,1.0658409228371597,1.15482522216496,1.0,0.1100757339020583,0.112616734945802
INSPIRE,0.55,risk_MAR,weak,reference_10pct_recalibration,full_heldout,oe,300,1.071298970059354,0.3160145419622477,0.6257110866973519,1.7660377146525552,1.0,0.071298970059354,0.3234437352833233,MIMIC,full_heldout,oe,300,1.0022415994789324,0.1183043577863246,0.7938683359610932,1.2587557292667917,1.0,0.0022415994789324,0.1181282894535479
INSPIRE,0.55,stratum_MAR,strong,AIPW_design_probability,reconstructed,oe,300,1.6283980923818373,0.1355069559703744,1.3923078905303574,1.9215070138087968,1.7981835040786758,-0.1697854116968384,0.2170898754533879,MIMIC,reconstructed,oe,300,0.8441999499467211,0.028806741086638,0.7896872158215313,0.9011639418158556,1.014641724383521,-0.1704417744367999,0.1728509783332379
INSPIRE,0.55,stratum_MAR,strong,IPAW_design_probability_truncated99,reconstructed,oe,300,1.6912211709328884,0.1335454622392748,1.451760173241485,1.9843722619573576,1.7981835040786758,-0.1069623331457874,0.1709265433699799,MIMIC,reconstructed,oe,300,0.8516090447198328,0.0252830618817629,0.8012112531768998,0.9014734448922224,1.014641724383521,-0.1630326796636882,0.1649750195606781
INSPIRE,0.55,stratum_MAR,strong,IPAW_design_probability_untruncated,reconstructed,oe,300,1.6338962927547538,0.1428187546618213,1.3958123210828637,1.9563797173825317,1.7981835040786758,-0.164287211323922,0.2175304434605279,MIMIC,reconstructed,oe,300,0.8440115151429939,0.0284330503130568,0.7886497298184995,0.8991360825050683,1.014641724383521,-0.1706302092405272,0.1729751770083516
INSPIRE,0.55,stratum_MAR,strong,naive,reconstructed,oe,300,2.153086727331813,0.0971629165869777,1.968038148410605,2.377999530301008,1.7981835040786758,0.3549032232531373,0.3679204553441166,MIMIC,reconstructed,oe,300,0.9272094857189664,0.0196687861281335,0.8902444982490826,0.9657998406427638,1.014641724383521,-0.0874322386645547,0.0896100885419201
INSPIRE,0.55,stratum_MAR,strong,recalibration_intercept_slope_truth,full,oe,300,0.8432431524491127,0.0447651078363738,0.7527865475132188,0.9391930944027458,1.0,-0.1567568475508872,0.1630028969602349,MIMIC,full,oe,300,1.0792166398212744,0.0240171467668415,1.0329216558469712,1.1276542043480924,1.0,0.0792166398212743,0.0827657937733385
INSPIRE,0.55,stratum_MAR,strong,recalibration_intercept_truth,full,oe,300,0.8267108760168739,0.0380948552119123,0.7468479666627835,0.9080385934363984,1.0,-0.1732891239831261,0.1774133622113727,MIMIC,full,oe,300,1.0963915091509489,0.0238638990233029,1.051170728173552,1.1428577070904555,1.0,0.0963915091509488,0.0992920461437028
INSPIRE,0.55,stratum_MAR,strong,reference_10pct_recalibration,full_heldout,oe,300,1.0632963895840717,0.2975658158737543,0.6254132817723305,1.7361130637848712,1.0,0.0632963895840714,0.3037378743726289,MIMIC,full_heldout,oe,300,1.0022334923862364,0.1144529083932822,0.8042006360033904,1.2582199947700494,1.0,0.0022334923862363,0.1142838214000046
INSPIRE,0.55,stratum_MAR,weak,AIPW_design_probability,reconstructed,oe,300,1.59622703375857,0.113048271496521,1.38462946191381,1.8012287765889832,1.7981835040786758,-0.2019564703201057,0.2313519567388161,MIMIC,reconstructed,oe,300,0.8425523799293446,0.0217285417844612,0.7964855730472572,0.8822653773325779,1.014641724383521,-0.1720893444541764,0.1734511407793379
INSPIRE,0.55,stratum_MAR,weak,IPAW_design_probability_truncated99,reconstructed,oe,300,1.6085530552796008,0.1159105037574379,1.3968428547440923,1.8286394701197464,1.7981835040786758,-0.1896304487990749,0.2221489766878012,MIMIC,reconstructed,oe,300,0.8437417919336307,0.0211390424886377,0.800290640538073,0.8838839527751293,1.014641724383521,-0.1708999324498903,0.1721980153727748
INSPIRE,0.55,stratum_MAR,weak,IPAW_design_probability_untruncated,reconstructed,oe,300,1.5972062993108942,0.1152071577974199,1.391947812842442,1.815674695458664,1.7981835040786758,-0.2009772047677815,0.2315605401329666,MIMIC,reconstructed,oe,300,0.8425760380611178,0.0214050057805131,0.7985631940921927,0.8821744314448918,1.014641724383521,-0.1720656863224032,0.1733875642440615
INSPIRE,0.55,stratum_MAR,weak,naive,reconstructed,oe,300,2.0328353015095417,0.1081811953782773,1.8326942787293363,2.231041126698728,1.7981835040786758,0.2346517974308659,0.2583130397422817,MIMIC,reconstructed,oe,300,0.9089234111591528,0.0191616420313026,0.8715329243241714,0.944409617967132,1.014641724383521,-0.1057183132243683,0.1074351263845163
