database,reference_fraction,strategy,metric,n_replicates,mean,sd,q025,q50,q975
INSPIRE,0.05,risk_enriched,heldout_oe,500,1.2116590585676676,0.6744995461224225,0.5457064841550006,1.0175344074418682,2.873486409927548
INSPIRE,0.05,risk_enriched,heldout_calibration_slope,500,1.162974064683017,2.094789812788839,0.3463747450416779,0.929734484854152,3.549110351276039
INSPIRE,0.05,risk_enriched,heldout_brier,500,0.0721505577867599,0.0023773277503985,0.0693505096781165,0.0714783834992756,0.0787631329917142
INSPIRE,0.05,risk_enriched,absolute_log_oe,500,0.3451051871659265,0.2879891538606708,0.0116188523732834,0.283802620552459,1.0555109225810393
INSPIRE,0.05,risk_quintile_equal,reference_n,500,84.0,0.0,84.0,84.0,84.0
INSPIRE,0.05,risk_quintile_equal,reference_events,500,6.734,2.3703335128044425,3.0,7.0,12.0
INSPIRE,0.05,risk_quintile_equal,reference_weight_ess,500,83.95173564637842,0.0,83.95173564637842,83.95173564637842,83.95173564637842
INSPIRE,0.05,risk_quintile_equal,fit_failed,500,0.0,0.0,0.0,0.0,0.0
INSPIRE,0.05,risk_quintile_equal,heldout_oe,500,1.354415962381453,3.1299922511056444,0.5552054148377699,1.0016679930341226,2.880834036043783
INSPIRE,0.05,risk_quintile_equal,heldout_calibration_slope,500,1.0594390504511062,9.254420767637082,0.350221913119599,0.971837116745764,5.568818748965602
INSPIRE,0.05,risk_quintile_equal,heldout_brier,500,0.0745204365392582,0.0036630131529904,0.0710694621970016,0.0734016092410449,0.0848428075556483
INSPIRE,0.05,risk_quintile_equal,absolute_log_oe,500,0.3306397204948534,0.3462552139863764,0.0108491097805019,0.2727079920965222,1.0580298029903916
INSPIRE,0.1,cluster_stratified,reference_n,500,168.0,0.0,168.0,168.0,168.0
INSPIRE,0.1,cluster_stratified,reference_events,500,13.992,3.218797495125976,8.0,14.0,20.0
INSPIRE,0.1,cluster_stratified,reference_weight_ess,500,167.9935211106338,0.0,167.9935211106338,167.9935211106338,167.9935211106338
INSPIRE,0.1,cluster_stratified,fit_failed,500,0.0,0.0,0.0,0.0,0.0
INSPIRE,0.1,cluster_stratified,heldout_oe,500,1.0515693720736212,0.3167595353504316,0.6484307467293308,0.999489103995389,1.679541932859454
