model,database,retention_target,mechanism,strength,method,evaluation_target,metric,n_replicates,mean,sd,q025,q975,truth,bias,rmse
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_10pct_recalibration,full_heldout,calibration_slope,299,-0.7234883553561627,23.0571535699044,-11.455313947425031,7.340041275336743,1.0,-1.7234883553561628,23.0829960859983
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_10pct_recalibration,full_heldout,outcome_observed_fraction,299,0.31674511746975514,0.01996233018162633,0.2777777777777778,0.3549382716049383,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_10pct_recalibration,full_heldout,reconstructed_sensitivity,299,0.5452232077940964,0.061976593570064006,0.41304347826086957,0.6739130434782609,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_10pct_recalibration,full_heldout,ess,299,291.0,0.0,291.0,291.0,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_10pct_recalibration,full_heldout,event_rate_se,299,0.020461297374765364,0.0004067186466749325,0.019629336928983956,0.021195044218573513,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_10pct_recalibration,full_heldout,reference_sample_n,299,33.0,0.0,33.0,33.0,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_10pct_recalibration,full_heldout,evaluation_n,299,291.0,0.0,291.0,291.0,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_20pct_recalibration,full_heldout,event_rate,300,0.14265122265122263,0.009873117661360476,0.12355212355212356,0.16216216216216217,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_20pct_recalibration,full_heldout,oe,300,1.1423707899395281,0.435001436780549,0.5735899458396617,2.3106828847956224,1.0,0.14237078993952812,0.457017436934825
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_20pct_recalibration,full_heldout,brier,300,0.11437798490604123,0.008272889570657417,0.10312314904660146,0.13470289321110043,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_20pct_recalibration,full_heldout,auc,300,0.6931743695818979,0.060842959039496526,0.6510595586848208,0.7412338840173345,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_20pct_recalibration,full_heldout,calibration_intercept,300,1.9840250321080952,21.504671204769927,-1.202495730673226,9.193351488244243,0.0,1.9840250321080952,21.560281445469933
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_20pct_recalibration,full_heldout,calibration_slope,300,1.9911524934818245,10.931330743127571,0.3120819892834675,5.056582307541902,1.0,0.9911524934818245,10.958013587093651
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_20pct_recalibration,full_heldout,outcome_observed_fraction,300,0.3168518518518519,0.020014483176672666,0.2777777777777778,0.3549382716049383,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_20pct_recalibration,full_heldout,reconstructed_sensitivity,300,0.545,0.06199353340666779,0.41304347826086957,0.6739130434782609,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_20pct_recalibration,full_heldout,ess,300,259.0,0.0,259.0,259.0,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_20pct_recalibration,full_heldout,event_rate_se,300,0.021712534171101954,0.0006324581122317794,0.020447408414756684,0.022903658837129595,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_20pct_recalibration,full_heldout,reference_sample_n,300,65.0,0.0,65.0,65.0,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_20pct_recalibration,full_heldout,evaluation_n,300,259.0,0.0,259.0,259.0,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_30pct_recalibration,full_heldout,event_rate,300,0.1421386430678466,0.012667114839390592,0.11946902654867257,0.16371681415929204,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_30pct_recalibration,full_heldout,oe,300,1.0729091714860686,0.3280148700237103,0.6033096556466739,1.7838782157690396,1.0,0.07290917148606857,0.33548600029449954
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_30pct_recalibration,full_heldout,brier,300,0.11193046492491694,0.009038814778486682,0.09767622689706691,0.13074375187002862,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_30pct_recalibration,full_heldout,auc,300,0.7008397230487807,0.028807658854548224,0.6448900772430184,0.7528805618401206,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_30pct_recalibration,full_heldout,calibration_intercept,300,0.3535368705395711,1.3149457135038378,-0.9924003789320544,3.604980724542558,0.0,0.3535368705395711,1.3595245274953631
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_30pct_recalibration,full_heldout,calibration_slope,300,1.1850555043529865,0.6918596858255811,0.4248128243990748,3.093074545215203,1.0,0.18505550435298646,0.7150662895697908
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_30pct_recalibration,full_heldout,outcome_observed_fraction,300,0.3168518518518519,0.020014483176672666,0.2777777777777778,0.3549382716049383,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_30pct_recalibration,full_heldout,reconstructed_sensitivity,300,0.545,0.06199353340666779,0.41304347826086957,0.6739130434782609,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_30pct_recalibration,full_heldout,ess,300,226.0,0.0,226.0,226.0,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_30pct_recalibration,full_heldout,event_rate_se,300,0.02319629514888888,0.0008736829619364075,0.021574749482665082,0.024613258075699584,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_30pct_recalibration,full_heldout,reference_sample_n,300,98.0,0.0,98.0,98.0,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_30pct_recalibration,full_heldout,evaluation_n,300,226.0,0.0,226.0,226.0,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,AIPW_design_probability,reconstructed,event_rate,300,0.10483553712746885,0.018650370163491883,0.07458079691674742,0.14717450717909003,0.1419753086419753,-0.03713977151450645,0.04154563131097615
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,AIPW_design_probability,reconstructed,oe,300,1.0946536687871862,0.19474022533868593,0.7787449294672272,1.5367414394953716,1.4824533430220777,-0.3877996742348915,0.43380402278421415
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,AIPW_design_probability,reconstructed,outcome_observed_fraction,300,0.32084362139917694,0.020596604731426646,0.2823302469135803,0.35802469135802467,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,AIPW_design_probability,reconstructed,reconstructed_sensitivity,300,0.5441304347826087,0.062389998410610936,0.41304347826086957,0.6739130434782609,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,AIPW_design_probability,reconstructed,ess,300,48.75633670531412,9.874378446505359,26.882746279076137,66.35449408472202,324.0,-275.24366329468586,275.42013819330197
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,AIPW_design_probability,reconstructed,event_rate_se,300,0.023421258909980598,0.0036810411155307056,0.017805725405734052,0.03310051313379884,0.019390267411834264,0.004030991498146334,0.00545470340837839
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,AIPW_design_probability,reconstructed,event_rate_interval_coverage,300,0.61,,,,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,Gamma2_prediction_sensitivity_region,full,event_rate,300,0.12498531669251627,0.009123928366314737,0.10667550879148172,0.14275345127643826,0.1419753086419753,-0.016989991949459035,0.01927766605116432
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,Gamma2_prediction_sensitivity_region,full,outcome_observed_fraction,300,0.32084362139917694,0.020596604731426646,0.2823302469135803,0.35802469135802467,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,Gamma2_prediction_sensitivity_region,full,reconstructed_sensitivity,300,0.5441304347826087,0.062389998410610936,0.41304347826086957,0.6739130434782609,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,Gamma2_prediction_sensitivity_region,full,MNAR_event_rate_coverage,300,0.8066666666666666,,,,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,event_rate,300,0.10785801964594541,0.02256594296292701,0.07048074568348134,0.16270421408538804,0.1419753086419753,-0.03411728899602989,0.040884150771482865
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,oe,300,1.1018657225976574,0.1978650927242122,0.778675411581673,1.538881287413525,1.4824533430220777,-0.3805876204244203,0.42879718953838897
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,brier,300,0.08489707704084211,0.019159216970251886,0.05261201088154168,0.13163336952049373,0.11259204816046513,-0.02769497111962302,0.033658036706165205
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,auc,300,0.7029169940852831,0.06880543320511982,0.5571675747938623,0.8364285741629719,0.6768063809821707,0.026110613103112357,0.07348585666441412
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,calibration_intercept,300,-0.5144453321386561,0.3080053563127264,-1.2466079913931292,0.019498040462810083,-0.3813930424499803,-0.13305228968867577,0.3350432613514327
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,calibration_slope,300,0.6801964906412019,0.19373905820263734,0.2728008119375674,1.1008063998499595,0.5542577839100895,0.1259387067311124,0.23080351914728803
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,outcome_observed_fraction,300,0.32084362139917694,0.020596604731426646,0.2823302469135803,0.35802469135802467,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,reconstructed_sensitivity,300,0.5441304347826087,0.062389998410610936,0.41304347826086957,0.6739130434782609,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,ess,300,53.10181994750728,7.895941035693293,37.98338119750147,68.57333158498038,324.0,-270.8981800524927,271.0128447527456
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,event_rate_se,300,0.025586947675666438,0.004699910522555221,0.017878540962355787,0.03731927926125363,0.019390267411834264,0.006196680263832174,0.007772668440275776
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,weight_p99,300,16.244574560844097,4.140745325060022,10.257744572288805,26.204561127824213,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,weight_max,300,16.444465806322352,4.208664059000854,10.409591161809958,26.837395265834196,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,event_rate_interval_coverage,300,0.6833333333333333,,,,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,event_rate,300,0.10558867094166466,0.022316220454538137,0.06795216572577249,0.15911143336980862,0.1419753086419753,-0.03638663770031064,0.04266545502930869
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,oe,300,1.0982370808443365,0.19691545988221296,0.7759674524796119,1.5325966467659986,1.4824533430220777,-0.3842162621777412,0.4315884406870231
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,brier,300,0.0831140664537598,0.018897908164613737,0.05178292317404893,0.12867019588346218,0.11259204816046513,-0.029477981706705333,0.03499845570958384
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,auc,300,0.7085099397082367,0.06910564890882748,0.5592944271903116,0.8392587105386036,0.6768063809821707,0.031703558726066006,0.07592619911008015
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,calibration_intercept,300,-0.5050469734512183,0.3069669797948681,-1.2211080067603515,0.020158630557535296,-0.3813930424499803,-0.123653931001238,0.33046168549595467
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,calibration_slope,300,0.6885030244320668,0.19181492099316805,0.27803427710240974,1.105538041856623,0.5542577839100895,0.13424524052197728,0.23386343302313592
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,outcome_observed_fraction,300,0.32084362139917694,0.020596604731426646,0.2823302469135803,0.35802469135802467,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,reconstructed_sensitivity,300,0.5441304347826087,0.062389998410610936,0.41304347826086957,0.6739130434782609,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,ess,300,48.75633670531412,9.874378446505359,26.882746279076137,66.35449408472202,324.0,-275.24366329468586,275.42013819330197
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,event_rate_se,300,0.025587021687482708,0.004713823701071334,0.01780796529401937,0.03721109329122416,0.019390267411834264,0.006196754275648444,0.00778112012017549
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,weight_p99,300,16.444465806322352,4.208664059000854,10.409591161809958,26.837395265834196,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,weight_max,300,23.677365129201114,13.969699871050318,12.137076541582333,47.2159019934272,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,event_rate_interval_coverage,300,0.6466666666666666,,,,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,full_reference,full,event_rate,300,0.1419753086419753,0.0,0.1419753086419753,0.1419753086419753,0.1419753086419753,0.0,0.0
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,full_reference,full,oe,300,1.4824533430220777,0.0,1.4824533430220777,1.4824533430220777,1.4824533430220777,0.0,0.0
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,full_reference,full,brier,300,0.11259204816046513,0.0,0.11259204816046513,0.11259204816046513,0.11259204816046513,0.0,0.0
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,full_reference,full,auc,300,0.6768063809821708,1.1120780351495294e-16,0.6768063809821707,0.6768063809821707,0.6768063809821707,1.1102230246251565e-16,0.0
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,full_reference,full,calibration_intercept,300,-0.3813930424499803,0.0,-0.3813930424499803,-0.3813930424499803,-0.3813930424499803,0.0,0.0
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,full_reference,full,calibration_slope,300,0.5542577839100896,1.1120780351495294e-16,0.5542577839100895,0.5542577839100895,0.5542577839100895,1.1102230246251565e-16,0.0
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,full_reference,full,outcome_observed_fraction,300,0.32084362139917694,0.020596604731426646,0.2823302469135803,0.35802469135802467,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,full_reference,full,reconstructed_sensitivity,300,0.5441304347826087,0.062389998410610936,0.41304347826086957,0.6739130434782609,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,full_reference,full,ess,300,324.0,0.0,324.0,324.0,324.0,0.0,0.0
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,full_reference,full,event_rate_se,300,0.01939026741183426,3.475243859842279e-18,0.019390267411834264,0.019390267411834264,0.019390267411834264,-3.469446951953614e-18,0.0
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,full_reference,full,event_rate_interval_coverage,300,1.0,,,,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,naive,reconstructed,event_rate,300,0.24356553953413085,0.029838184257363343,0.18392857142857144,0.30527950310559004,0.1419753086419753,0.10159023089215555,0.10586748569964839
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,naive,reconstructed,oe,300,1.4195378407397827,0.17183037204310053,1.0857693300198157,1.7616146672786501,1.4824533430220777,-0.06291550228229492,0.1827173179022236
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,naive,reconstructed,brier,300,0.1669678275520682,0.02335823137059068,0.12053329835673972,0.21535127951334115,0.11259204816046513,0.05437577939160308,0.05916513895274081
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,naive,reconstructed,auc,300,0.674551633093001,0.045109575200137454,0.5939530723905724,0.7766647135897247,0.6768063809821707,-0.0022547478891696837,0.04509073907354054
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,naive,reconstructed,calibration_intercept,300,-0.14059377556088917,0.18637175555254878,-0.48720212761788034,0.2531052056024889,-0.3813930424499803,0.24079926688909112,0.30430730645928233
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,naive,reconstructed,calibration_slope,300,0.5395844161139618,0.1250140846003174,0.3411195401915771,0.8274425322745547,0.5542577839100895,-0.014673367796127712,0.1256651662147241
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,naive,reconstructed,outcome_observed_fraction,300,0.32084362139917694,0.020596604731426646,0.2823302469135803,0.35802469135802467,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,naive,reconstructed,reconstructed_sensitivity,300,0.5441304347826087,0.062389998410610936,0.41304347826086957,0.6739130434782609,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,naive,reconstructed,ess,300,103.95333333333333,6.673299932982235,91.475,116.0,324.0,-220.04666666666668,220.147496011197
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,naive,reconstructed,event_rate_se,300,0.042044227680997755,0.0025330838562079372,0.03701846517219412,0.04719368387183779,0.019390267411834264,0.02265396026916349,0.022794671336082276
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,naive,reconstructed,event_rate_interval_coverage,300,0.22333333333333333,,,,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_apparent,reconstructed,event_rate,300,0.24356553953413085,0.029838184257363343,0.18392857142857144,0.30527950310559004,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_apparent,reconstructed,oe,300,0.996526660385634,0.039011820621852954,0.9165554434012486,1.0590199833433829,1.0,-0.0034733396143660222,0.039101319191056916
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_apparent,reconstructed,brier,300,0.17417864566862926,0.025351162139352106,0.12583478372400198,0.2242629519574583,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_apparent,reconstructed,auc,300,0.6600845962230689,0.04839863596989346,0.5656341189674523,0.7554713268365817,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_apparent,reconstructed,calibration_intercept,300,-0.5118108958834338,0.1408067930220618,-0.7917201109944296,-0.2295539700296887,0.0,-0.5118108958834338,0.5307644087505212
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_apparent,reconstructed,calibration_slope,300,0.48218201206053296,0.1367516377143929,0.2537261897012516,0.7560510161243574,1.0,-0.5178179879394671,0.5355129712246517
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_apparent,reconstructed,outcome_observed_fraction,300,0.32084362139917694,0.020596604731426646,0.2823302469135803,0.35802469135802467,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_apparent,reconstructed,reconstructed_sensitivity,300,0.5441304347826087,0.062389998410610936,0.41304347826086957,0.6739130434782609,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_apparent,reconstructed,ess,300,103.95333333333333,6.673299932982235,91.475,116.0,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_apparent,reconstructed,event_rate_se,300,0.042044227680997755,0.0025330838562079372,0.03701846517219412,0.04719368387183779,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_apparent,reconstructed,event_rate,300,0.24356553953413085,0.029838184257363343,0.18392857142857144,0.30527950310559004,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_apparent,reconstructed,oe,300,1.0109609276390206,0.05172855611217665,0.9308768376867196,1.1297739349894969,1.0,0.010960927639020568,0.052792669697288006
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_apparent,reconstructed,brier,300,0.17164285846529648,0.024028095811707426,0.12641265335490037,0.22276561593173988,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_apparent,reconstructed,auc,300,0.639212581190379,0.06768851741585305,0.48690640318627454,0.7658743829699712,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_apparent,reconstructed,calibration_intercept,300,-0.35021821172763684,0.353448388556416,-1.0687122390510218,0.054707601358492945,0.0,-0.35021821172763684,0.4971540405021238
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_apparent,reconstructed,calibration_slope,300,0.6635101685608015,0.3011106758047836,-0.07106990998332884,1.0194789336497683,1.0,-0.33648983143919853,0.45121039469628993
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_apparent,reconstructed,outcome_observed_fraction,300,0.32084362139917694,0.020596604731426646,0.2823302469135803,0.35802469135802467,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_apparent,reconstructed,reconstructed_sensitivity,300,0.5441304347826087,0.062389998410610936,0.41304347826086957,0.6739130434782609,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_apparent,reconstructed,ess,300,103.95333333333333,6.673299932982235,91.475,116.0,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_apparent,reconstructed,event_rate_se,300,0.042044227680997755,0.0025330838562079372,0.03701846517219412,0.04719368387183779,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_truth,full,event_rate,300,0.1419753086419753,0.0,0.1419753086419753,0.1419753086419753,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_truth,full,oe,300,0.8170981737863331,0.15454969888080053,0.5739730460843677,1.1854303040186411,1.0,-0.1829018262136669,0.23928867244054833
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_truth,full,brier,300,0.1180949373402503,0.006497846207376753,0.11094059403333438,0.134105939947441,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_truth,full,auc,300,0.6496900740277344,0.03273349623370493,0.5681322333437597,0.6818149827963715,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_truth,full,calibration_intercept,300,-0.5927808584559108,0.3577004389051974,-1.3430958421087265,0.02495894838661808,0.0,-0.5927808584559108,0.6920348628968925
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_truth,full,calibration_slope,300,0.7896767921334733,0.27663866865975745,0.2374177120193192,1.3351313940417873,1.0,-0.2103232078665267,0.3471450824296902
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_truth,full,outcome_observed_fraction,300,0.32084362139917694,0.020596604731426646,0.2823302469135803,0.35802469135802467,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_truth,full,reconstructed_sensitivity,300,0.5441304347826087,0.062389998410610936,0.41304347826086957,0.6739130434782609,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_truth,full,ess,300,324.0,0.0,324.0,324.0,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_truth,full,event_rate_se,300,0.01939026741183426,3.475243859842279e-18,0.019390267411834264,0.019390267411834264,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_truth,full,event_rate,300,0.1419753086419753,0.0,0.1419753086419753,0.1419753086419753,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_truth,full,oe,300,0.988102797718655,0.15089220620024754,0.724525758472502,1.326670399529235,1.0,-0.011897202281345054,0.1511095842574565
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_truth,full,brier,300,0.11773816504388646,0.004602665005341675,0.11258513509352153,0.12975779294982462,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_truth,full,auc,300,0.668282765092274,0.013335843644863954,0.6335216609321238,0.6838852830778855,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_truth,full,calibration_intercept,300,-0.7790653707016922,0.14973754546017404,-1.0879409777942057,-0.5049126785057483,0.0,-0.7790653707016922,0.7932776604518337
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_truth,full,calibration_slope,300,0.5154556989626752,0.0507527015662798,0.3613208897683878,0.5605408681836759,1.0,-0.4845443010373248,0.48718623775886566
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_truth,full,outcome_observed_fraction,300,0.32084362139917694,0.020596604731426646,0.2823302469135803,0.35802469135802467,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_truth,full,reconstructed_sensitivity,300,0.5441304347826087,0.062389998410610936,0.41304347826086957,0.6739130434782609,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_truth,full,ess,300,324.0,0.0,324.0,324.0,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_truth,full,event_rate_se,300,0.01939026741183426,3.475243859842279e-18,0.019390267411834264,0.019390267411834264,,,
waveform_enhanced_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_05pct_recalibration,full_heldout,event_rate,298,0.14189837008628955,0.00642677893273471,0.1292517006802721,0.15306122448979592,,,
