database,retention_target,mechanism,strength,method,evaluation_target,metric,n_replicates,mean,sd,q025,q975,truth,bias,rmse
VitalDB,0.75,outcome_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,weight_max,300,1.9918822673786662,0.049818182275407186,1.8957221230895378,2.0864417107439643,,,
VitalDB,0.75,outcome_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,event_rate_interval_coverage,300,1.0,,,,,,
VitalDB,0.75,outcome_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,event_rate,300,0.14319305126759854,0.005840460927706223,0.13091228997281698,0.15319235930999722,0.1419753086419753,0.0012177426256232415,0.005956523958722006
VitalDB,0.75,outcome_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,oe,300,1.4295873204125826,0.05939656390968619,1.306895559085735,1.5409773938988751,1.4167750646420612,0.012812255770521475,0.06066585417563246
VitalDB,0.75,outcome_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,brier,300,0.11175655820418481,0.004445111086265567,0.10227154959620961,0.11980376915453762,0.11053590028892503,0.0012206579152597846,0.00460251615315977
VitalDB,0.75,outcome_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,auc,300,0.704092389862804,0.010504930006901763,0.6853442069573854,0.7258433830919216,0.7044103847356897,-0.0003179948728857518,0.010492227123332157
VitalDB,0.75,outcome_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,calibration_intercept,300,-0.22388527703726027,0.08801233434653331,-0.39712055871723984,-0.04852745363677048,-0.22511057884817762,0.0012253018109173452,0.08787406779968357
VitalDB,0.75,outcome_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,calibration_slope,300,0.6533550283261808,0.03228858494477984,0.5983194625422436,0.7191327678169617,0.6581631632744903,-0.0048081349483095615,0.03259134399946757
VitalDB,0.75,outcome_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,outcome_observed_fraction,300,0.7757818930041152,0.020883248965607948,0.7298611111111112,0.8148148148148148,,,
VitalDB,0.75,outcome_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,reconstructed_sensitivity,300,0.9785507246376812,0.02155464348523306,0.9347826086956522,1.0,,,
VitalDB,0.75,outcome_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,ess,300,242.06104015465354,6.494987403108616,227.45223212493786,254.04585574751397,324.0,-81.93895984534646,82.19511777289013
VitalDB,0.75,outcome_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,event_rate_se,300,0.020122156255499846,0.0006392393957979542,0.018908865118210168,0.021385716308514723,0.019390267411834264,0.0007318888436655818,0.0009710438685276491
VitalDB,0.75,outcome_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,weight_p99,300,1.9918822673786662,0.049818182275407186,1.8957221230895378,2.0864417107439643,,,
VitalDB,0.75,outcome_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,weight_max,300,2.209844298322928,0.09540131128033826,2.0165164175929764,2.291041711168201,,,
VitalDB,0.75,outcome_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,event_rate_interval_coverage,300,1.0,,,,,,
VitalDB,0.75,outcome_MNAR,strong,full_reference,full,event_rate,300,0.1419753086419753,0.0,0.1419753086419753,0.1419753086419753,0.1419753086419753,0.0,0.0
VitalDB,0.75,outcome_MNAR,strong,full_reference,full,oe,300,1.4167750646420616,4.448312140598118e-16,1.4167750646420612,1.4167750646420612,1.4167750646420612,4.440892098500626e-16,0.0
VitalDB,0.75,outcome_MNAR,strong,full_reference,full,brier,300,0.11053590028892503,0.0,0.11053590028892503,0.11053590028892503,0.11053590028892503,0.0,0.0
VitalDB,0.75,outcome_MNAR,strong,full_reference,full,auc,300,0.7044103847356897,0.0,0.7044103847356897,0.7044103847356897,0.7044103847356897,0.0,0.0
VitalDB,0.75,outcome_MNAR,strong,full_reference,full,calibration_intercept,300,-0.2251105788481776,2.7801950878738235e-17,-0.22511057884817762,-0.22511057884817762,-0.22511057884817762,2.7755575615628914e-17,0.0
VitalDB,0.75,outcome_MNAR,strong,full_reference,full,calibration_slope,300,0.6581631632744902,1.1120780351495294e-16,0.6581631632744903,0.6581631632744903,0.6581631632744903,-1.1102230246251565e-16,0.0
VitalDB,0.75,outcome_MNAR,strong,full_reference,full,outcome_observed_fraction,300,0.7757818930041152,0.020883248965607948,0.7298611111111112,0.8148148148148148,,,
VitalDB,0.75,outcome_MNAR,strong,full_reference,full,reconstructed_sensitivity,300,0.9785507246376812,0.02155464348523306,0.9347826086956522,1.0,,,
VitalDB,0.75,outcome_MNAR,strong,full_reference,full,ess,300,324.0,0.0,324.0,324.0,324.0,0.0,0.0
VitalDB,0.75,outcome_MNAR,strong,full_reference,full,event_rate_se,300,0.01939026741183426,3.475243859842279e-18,0.019390267411834264,0.019390267411834264,0.019390267411834264,-3.469446951953614e-18,0.0
VitalDB,0.75,outcome_MNAR,strong,full_reference,full,event_rate_interval_coverage,300,1.0,,,,,,
VitalDB,0.75,outcome_MNAR,strong,naive,reconstructed,event_rate,300,0.18197242937228908,0.006593648107663997,0.16731477133291925,0.1934156378600823,0.1419753086419753,0.03999712073031378,0.04053518152706079
VitalDB,0.75,outcome_MNAR,strong,naive,reconstructed,oe,300,1.6598711243450797,0.06024836466809625,1.5315277051412624,1.772399682124088,1.4167750646420612,0.2430960597030185,0.25042655637298017
VitalDB,0.75,outcome_MNAR,strong,naive,reconstructed,brier,300,0.1391518194674574,0.0050004850788838255,0.12828660180529033,0.14811900376347287,0.11053590028892503,0.02861591917853236,0.02904810375830103
VitalDB,0.75,outcome_MNAR,strong,naive,reconstructed,auc,300,0.6935748764319034,0.010038629827346277,0.6749785903096196,0.7136521630781499,0.7044103847356897,-0.010835508303786323,0.014759621112431686
VitalDB,0.75,outcome_MNAR,strong,naive,reconstructed,calibration_intercept,300,-0.09439193881387432,0.07792946357882158,-0.2543783156152011,0.054637044226800234,-0.22511057884817762,0.13071864003430328,0.15211877204492227
VitalDB,0.75,outcome_MNAR,strong,naive,reconstructed,calibration_slope,300,0.5984144591986565,0.029121966421962433,0.5478921163763092,0.6588730730929718,0.6581631632744903,-0.05974870407583377,0.06644674261338317
VitalDB,0.75,outcome_MNAR,strong,naive,reconstructed,outcome_observed_fraction,300,0.7757818930041152,0.020883248965607948,0.7298611111111112,0.8148148148148148,,,
VitalDB,0.75,outcome_MNAR,strong,naive,reconstructed,reconstructed_sensitivity,300,0.9785507246376812,0.02155464348523306,0.9347826086956522,1.0,,,
VitalDB,0.75,outcome_MNAR,strong,naive,reconstructed,ess,300,251.35333333333332,6.766172664856976,236.475,264.0,324.0,-72.64666666666668,72.96003472221396
VitalDB,0.75,outcome_MNAR,strong,naive,reconstructed,event_rate_se,300,0.02433978756619212,0.0006270014074652599,0.02314314753845026,0.025606257465071672,0.019390267411834264,0.004949520154357855,0.0049889447869739785
VitalDB,0.75,outcome_MNAR,strong,naive,reconstructed,event_rate_interval_coverage,300,0.9433333333333334,,,,,,
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_apparent,reconstructed,event_rate,300,0.18197242937228908,0.006593648107663997,0.16731477133291925,0.1934156378600823,,,
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_apparent,reconstructed,oe,300,0.9970297993402977,0.01979641921225551,0.9536470400109642,1.037440170878252,1.0,-0.0029702006597023267,0.019985344085291533
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_apparent,reconstructed,brier,300,0.13902044029495247,0.005647751332822614,0.12821683481335872,0.15125290288498464,,,
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_apparent,reconstructed,auc,300,0.6825669762207834,0.017092589177299125,0.6435876231207549,0.7115177614729019,,,
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_apparent,reconstructed,calibration_intercept,300,-0.5935195285118924,0.07582676047505237,-0.7886303893963906,-0.48245568092106444,0.0,-0.5935195285118924,0.5983276382304594
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_apparent,reconstructed,calibration_slope,300,0.5631951327231393,0.052554440591225285,0.4354010047040069,0.6488210596730201,1.0,-0.43680486727686074,0.4399446041702596
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_apparent,reconstructed,outcome_observed_fraction,300,0.7757818930041152,0.020883248965607948,0.7298611111111112,0.8148148148148148,,,
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_apparent,reconstructed,reconstructed_sensitivity,300,0.9785507246376812,0.02155464348523306,0.9347826086956522,1.0,,,
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_apparent,reconstructed,ess,300,251.35333333333332,6.766172664856976,236.475,264.0,,,
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_apparent,reconstructed,event_rate_se,300,0.02433978756619212,0.0006270014074652599,0.02314314753845026,0.025606257465071672,,,
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_slope_apparent,reconstructed,event_rate,300,0.18197242937228908,0.006593648107663997,0.16731477133291925,0.1934156378600823,,,
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_slope_apparent,reconstructed,oe,300,1.0049085303702148,0.02481528854013745,0.9639477563242401,1.0680449087033848,1.0,0.00490853037021477,0.02525548562011485
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_slope_apparent,reconstructed,brier,300,0.1370578290784812,0.006020750740981859,0.1266393554123352,0.1519710762456511,,,
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_slope_apparent,reconstructed,auc,300,0.6724682018994952,0.024987706904326504,0.6124711532884216,0.7064032734999555,,,
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_slope_apparent,reconstructed,calibration_intercept,300,-0.23677183401740048,0.2394722116545105,-0.7790736277189638,0.03469825661196351,0.0,-0.23677183401740048,0.3364768715253454
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_slope_apparent,reconstructed,calibration_slope,300,0.8291698072953663,0.16555033131392752,0.45230090303799025,1.0192663289429156,1.0,-0.17083019270463373,0.23769415340655659
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_slope_apparent,reconstructed,outcome_observed_fraction,300,0.7757818930041152,0.020883248965607948,0.7298611111111112,0.8148148148148148,,,
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_slope_apparent,reconstructed,reconstructed_sensitivity,300,0.9785507246376812,0.02155464348523306,0.9347826086956522,1.0,,,
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_slope_apparent,reconstructed,ess,300,251.35333333333332,6.766172664856976,236.475,264.0,,,
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_slope_apparent,reconstructed,event_rate_se,300,0.02433978756619212,0.0006270014074652599,0.02314314753845026,0.025606257465071672,,,
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_slope_truth,full,event_rate,300,0.1419753086419753,0.0,0.1419753086419753,0.1419753086419753,,,
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_slope_truth,full,oe,300,0.8221218455180209,0.03514775258711888,0.7634458152614736,0.9000088970660186,1.0,-0.17787815448197908,0.18130605194569135
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_slope_truth,full,brier,300,0.11283534314743633,0.0034917287828082847,0.10955785061668259,0.12248838764453394,,,
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_slope_truth,full,auc,300,0.6841572828693567,0.022682106813971908,0.6276958867688458,0.705471926806381,,,
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_slope_truth,full,calibration_intercept,300,-0.3643946735218976,0.2580077143008271,-0.9446645838951838,-0.007484429117387293,0.0,-0.3643946735218976,0.4462393589331534
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_slope_truth,full,calibration_slope,300,0.9256960856681526,0.1794062726059953,0.5080470981185311,1.1664481860736997,1.0,-0.07430391433184735,0.19390820929822258
VitalDB,0.75,outcome_MNAR,strong,recalibration_intercept_slope_truth,full,outcome_observed_fraction,300,0.7757818930041152,0.020883248965607948,0.7298611111111112,0.8148148148148148,,,
