database,reference_fraction,strategy,metric,n_replicates,mean,sd,q025,q50,q975
MIMIC,0.1,cluster_stratified,heldout_oe,500,1.0121126427188742,0.12274577437456076,0.8048915706665577,0.9996143750925945,1.3030007353859625
MIMIC,0.1,cluster_stratified,heldout_calibration_slope,500,1.0731652986742986,0.4109991436599532,0.6055900562186162,0.9763304334379816,2.084137262657845
MIMIC,0.1,cluster_stratified,heldout_brier,500,0.1695254527213548,0.0021572987424169545,0.16691281308303016,0.16902120670979376,0.1756698258803975
MIMIC,0.1,cluster_stratified,absolute_log_oe,500,0.09546998625700896,0.0714036869667842,0.003523319007689653,0.0818320667380639,0.27420692673746316
MIMIC,0.1,random,reference_n,500,284.0,0.0,284.0,284.0,284.0
MIMIC,0.1,random,reference_events,500,65.26,6.745918382967535,52.0,65.0,78.52499999999998
MIMIC,0.1,random,reference_weight_ess,500,283.99999999999994,0.0,283.99999999999994,283.99999999999994,283.99999999999994
MIMIC,0.1,random,fit_failed,500,0.0,0.0,0.0,0.0,0.0
MIMIC,0.1,random,heldout_oe,500,1.0046502516758715,0.11508504611154735,0.8115731983349969,0.9910666060372146,1.278781653863005
MIMIC,0.1,random,heldout_calibration_slope,500,1.0756604787259754,0.36731930980847466,0.6337409668444526,1.0037077377001755,2.108078429517714
MIMIC,0.1,random,heldout_brier,500,0.16919075348070697,0.001958735638400668,0.16679979399343212,0.16878582611629395,0.17433886818712
MIMIC,0.1,random,absolute_log_oe,500,0.08984989004662915,0.0684254361004203,0.00428849131186661,0.07361277519090298,0.2641373968519799
MIMIC,0.1,risk_enriched,reference_n,500,284.0,0.0,284.0,284.0,284.0
MIMIC,0.1,risk_enriched,reference_events,500,79.538,6.657717808140087,67.0,80.0,92.0
MIMIC,0.1,risk_enriched,reference_weight_ess,500,208.8754698180486,5.69003476871548e-14,208.87546981804854,208.87546981804854,208.87546981804854
MIMIC,0.1,risk_enriched,fit_failed,500,0.0,0.0,0.0,0.0,0.0
MIMIC,0.1,risk_enriched,heldout_oe,500,1.0108180250215104,0.13168617779879657,0.7926085523416163,1.0014685771659755,1.2946483718299404
MIMIC,0.1,risk_enriched,heldout_calibration_slope,500,1.0815168806696664,0.36069480429915174,0.6136818890738027,1.0065045785760725,1.9161785999683754
MIMIC,0.1,risk_enriched,heldout_brier,500,0.1664615537679051,0.0017867691334908303,0.16439235171695588,0.16597840315060122,0.17084802245417827
MIMIC,0.1,risk_enriched,absolute_log_oe,500,0.10224655205899555,0.07639335445950861,0.004630373171427485,0.08580662482561799,0.2734294873980614
MIMIC,0.1,risk_quintile_equal,reference_n,500,284.0,0.0,284.0,284.0,284.0
MIMIC,0.1,risk_quintile_equal,reference_events,500,64.936,6.825619544358494,52.0,65.0,78.52499999999998
MIMIC,0.1,risk_quintile_equal,reference_weight_ess,500,283.9841294107478,0.0,283.9841294107478,283.9841294107478,283.9841294107478
MIMIC,0.1,risk_quintile_equal,fit_failed,500,0.0,0.0,0.0,0.0,0.0
MIMIC,0.1,risk_quintile_equal,heldout_oe,500,1.0082918169443063,0.11996760135406863,0.8049653098143786,0.9982993839302667,1.2687028477570996
MIMIC,0.1,risk_quintile_equal,heldout_calibration_slope,500,1.05106610125412,0.3443381142758885,0.607973325550502,0.988442496020582,1.7769065754256448
MIMIC,0.1,risk_quintile_equal,heldout_brier,500,0.16926149390719092,0.0018878247524940182,0.1669597768259096,0.16879570386308312,0.173812142380622
MIMIC,0.1,risk_quintile_equal,absolute_log_oe,500,0.09601422373926088,0.06832141935815522,0.0040194300036290286,0.08366877056482905,0.2541745005882496
MIMIC,0.2,cluster_stratified,reference_n,500,568.0,0.0,568.0,568.0,568.0
MIMIC,0.2,cluster_stratified,reference_events,500,129.508,9.040209443013314,111.475,130.0,146.52499999999998
MIMIC,0.2,cluster_stratified,reference_weight_ess,500,564.9163240732104,1.138006953743096e-13,564.9163240732103,564.9163240732103,564.9163240732103
MIMIC,0.2,cluster_stratified,fit_failed,500,0.0,0.0,0.0,0.0,0.0
MIMIC,0.2,cluster_stratified,heldout_oe,500,1.0029525484151165,0.08722179280837626,0.8540401625888943,0.9932262533179741,1.1983912676926634
MIMIC,0.2,cluster_stratified,heldout_calibration_slope,500,1.0502103380551835,0.23613416787813174,0.6833810532952225,1.0144658261696557,1.6272280166249224
MIMIC,0.2,cluster_stratified,heldout_brier,500,0.16857415035407775,0.0022619972918915686,0.16526797021052728,0.16829738439987374,0.17381497561399462
MIMIC,0.2,cluster_stratified,absolute_log_oe,500,0.06744062710706024,0.053179256381622825,0.004305217754718929,0.054518793393867976,0.18831617700984768
MIMIC,0.2,random,reference_n,500,568.0,0.0,568.0,568.0,568.0
MIMIC,0.2,random,reference_events,500,129.386,9.089237177284453,112.0,129.0,148.0
MIMIC,0.2,random,reference_weight_ess,500,567.9999999999999,0.0,567.9999999999999,567.9999999999999,567.9999999999999
MIMIC,0.2,random,fit_failed,500,0.0,0.0,0.0,0.0,0.0
MIMIC,0.2,random,heldout_oe,500,1.009002922627309,0.08765571480275393,0.8538564208228787,1.004605709629267,1.1936687184735844
MIMIC,0.2,random,heldout_calibration_slope,500,1.0306744382353377,0.24538748001035585,0.672339059529609,0.9894845335565996,1.5905850565002584
MIMIC,0.2,random,heldout_brier,500,0.16877350861557178,0.0022806425784596845,0.16517243322640127,0.16836797227347589,0.17409195923751558
MIMIC,0.2,random,absolute_log_oe,500,0.06840527290061299,0.05298784570541168,0.0040504169222025,0.05500304213748124,0.1917191199868275
MIMIC,0.2,risk_enriched,reference_n,500,568.0,0.0,568.0,568.0,568.0
MIMIC,0.2,risk_enriched,reference_events,500,158.222,8.436769177137455,142.0,158.0,175.0
MIMIC,0.2,risk_enriched,reference_weight_ess,500,417.7509396360972,1.138006953743096e-13,417.7509396360971,417.7509396360971,417.7509396360971
MIMIC,0.2,risk_enriched,fit_failed,500,0.0,0.0,0.0,0.0,0.0
MIMIC,0.2,risk_enriched,heldout_oe,500,1.0108908091898863,0.09840814417015062,0.8381888217189016,1.0041617164121832,1.2160692230364016
MIMIC,0.2,risk_enriched,heldout_calibration_slope,500,1.0908522725820708,0.24446666038428888,0.7099304331856752,1.0577091704218522,1.649098431989299
MIMIC,0.2,risk_enriched,heldout_brier,500,0.16239096441315842,0.001901232254708793,0.1596904759376403,0.16205185033957598,0.16669070852703552
MIMIC,0.2,risk_enriched,absolute_log_oe,500,0.07667704112051021,0.05964108179835867,0.003082562670048492,0.06249879934953556,0.23556785882115203
MIMIC,0.2,risk_quintile_equal,reference_n,500,568.0,0.0,568.0,568.0,568.0
MIMIC,0.2,risk_quintile_equal,reference_events,500,129.732,8.7180378737843,113.0,130.0,147.0
MIMIC,0.2,risk_quintile_equal,reference_weight_ess,500,567.9897006934845,1.138006953743096e-13,567.9897006934843,567.9897006934843,567.9897006934843
MIMIC,0.2,risk_quintile_equal,fit_failed,500,0.0,0.0,0.0,0.0,0.0
MIMIC,0.2,risk_quintile_equal,heldout_oe,500,1.0029452456390942,0.0855590655763242,0.8498916506010173,0.998011749517977,1.1816289407342169
MIMIC,0.2,risk_quintile_equal,heldout_calibration_slope,500,1.0189597591221982,0.23066682455599782,0.6490880063123623,0.9851986916039224,1.5177048581719599
MIMIC,0.2,risk_quintile_equal,heldout_brier,500,0.16873550906514323,0.0022311589492792993,0.16522339987803242,0.16849383379835065,0.17352523602082787
MIMIC,0.2,risk_quintile_equal,absolute_log_oe,500,0.0668497190656976,0.05158547678577018,0.0030829795616200235,0.05274506849008728,0.18258812537785352
