target_database,donor_schedule_database,tolerance_hours,method,evaluation_target,metric,n_replicates,mean,sd,q025,q975
EICU,MIMIC,12.0,naive,reconstructed_observed,calibration_intercept,200,-0.6494012633410662,0.04545222616110173,-0.7533238973582059,-0.5691523493033305
EICU,MIMIC,12.0,naive,reconstructed_observed,calibration_slope,200,0.6955061700270474,0.042559984081971806,0.5986159760188199,0.7665523996333731
EICU,MIMIC,24.0,full_reference,retained_reference,outcome_observed_fraction,200,0.8657377805102981,0.0062714809538839894,0.8554488164770981,0.8785813095604057
EICU,MIMIC,24.0,full_reference,retained_reference,reconstructed_sensitivity,200,0.8014774281805745,0.01466880462542988,0.7729138166894665,0.8290355677154583
EICU,MIMIC,24.0,full_reference,retained_reference,mean_retained_measurements,200,4.604701813710421,0.031214896981171834,4.5443129418997845,4.658469105441132
EICU,MIMIC,24.0,full_reference,retained_reference,event_rate,200,0.22471564709498928,5.565045170431277e-17,0.22471564709498923,0.22471564709498923
EICU,MIMIC,24.0,full_reference,retained_reference,oe,200,0.8265876547126385,1.1130090340862554e-16,0.8265876547126386,0.8265876547126386
EICU,MIMIC,24.0,full_reference,retained_reference,brier,200,0.17317082820044874,0.0,0.17317082820044874,0.17317082820044874
EICU,MIMIC,24.0,full_reference,retained_reference,auc,200,0.6075628857300625,0.0,0.6075628857300625,0.6075628857300625
EICU,MIMIC,24.0,full_reference,retained_reference,calibration_intercept,200,-0.5713041050456755,1.1130090340862554e-16,-0.5713041050456754,-0.5713041050456754
EICU,MIMIC,24.0,full_reference,retained_reference,calibration_slope,200,0.669538562489046,0.0,0.669538562489046,0.669538562489046
EICU,MIMIC,24.0,local_recalibration,reconstructed_observed,outcome_observed_fraction,200,0.8657377805102981,0.0062714809538839894,0.8554488164770981,0.8785813095604057
